chrom,start,end,ancestry,data_set
4,7664769,7708252,resident,39
4,7708252,7871687,foreign,39
4,7871687,7880063,resident,39
4,7880063,7921088,foreign,39
4,7921088,7962244,resident,39
4,7962244,8104588,foreign,39
4,8104588,8128232,resident,39
4,8128232,8151271,foreign,39
4,8151271,8192584,resident,39
4,8192584,8211243,foreign,39
4,8211243,8500618,resident,39
4,8500618,8510778,foreign,39
4,8510778,8804777,resident,39
4,8804777,8864366,foreign,39
4,8864366,9064415,resident,39
4,9064415,9367586,foreign,39
4,9367586,9551289,resident,39
4,9551289,9723347,foreign,39
4,9723347,9793339,resident,39
4,9793339,9805086,foreign,39
4,9805086,9828560,resident,39
4,9828560,9920221,foreign,39
4,9920221,10000000,resident,39
5,0,54626,resident,39
5,54626,158300,foreign,39
5,158300,203359,resident,39
5,203359,401553,foreign,39
5,401553,689665,resident,39
5,689665,709208,foreign,39
5,709208,874500,resident,39
5,874500,907449,foreign,39
5,907449,1247424,resident,39
5,1247424,1263498,foreign,39
5,1263498,1389387,resident,39
5,1389387,1429451,foreign,39
5,1429451,1689092,resident,39
5,1689092,1766021,foreign,39
5,1766021,1810879,resident,39
5,1810879,1816873,foreign,39
5,1816873,1986594,resident,39
5,1986594,2079290,foreign,39
5,2079290,2150618,resident,39
5,2150618,2195369,foreign,39
5,2195369,2512702,resident,39
5,2512702,2591615,foreign,39
5,2591615,2687123,resident,39
5,2687123,2731840,foreign,39
5,2731840,3126539,resident,39
5,3126539,3191375,foreign,39
5,3191375,3467470,resident,39
5,3467470,3545562,foreign,39
5,3545562,3633796,resident,39
5,3633796,3775650,foreign,39
5,3775650,3799738,resident,39
5,3799738,3815570,foreign,39
5,3815570,3827681,resident,39
5,3827681,3842208,foreign,39
5,3842208,3868648,resident,39
5,3868648,3885542,foreign,39
5,3885542,3944043,resident,39
5,3944043,4082904,foreign,39
5,4082904,4298509,resident,39
5,4298509,4313298,foreign,39
5,4313298,4884588,resident,39
5,4884588,4892661,foreign,39
5,4892661,4948000,resident,39
5,4948000,4990967,foreign,39
5,4990967,5027355,resident,39
5,5027355,5323071,foreign,39
5,5323071,5357980,resident,39
5,5357980,5424179,foreign,39
5,5424179,5509266,resident,39
5,5509266,5509571,foreign,39
5,5509571,5620250,resident,39
5,5620250,5676775,foreign,39
5,5676775,5708919,resident,39
5,5708919,5734934,foreign,39
5,5734934,5807806,resident,39
5,5807806,5896435,foreign,39
5,5896435,6027407,resident,39
5,6027407,6283974,foreign,39
5,6283974,6453456,resident,39
5,6453456,6494269,foreign,39
5,6494269,6602928,resident,39
5,6602928,6710972,foreign,39
5,6710972,6950304,resident,39
5,6950304,7073603,foreign,39
5,7073603,7262480,resident,39
5,7262480,7362887,foreign,39
5,7362887,7461875,resident,39
5,7461875,7466401,foreign,39
5,7466401,7503215,resident,39
5,7503215,7596371,foreign,39
5,7596371,7597962,resident,39
5,7597962,7614524,foreign,39
5,7614524,7724595,resident,39
5,7724595,7871687,foreign,39
5,7871687,7880063,resident,39
5,7880063,7921088,foreign,39
5,7921088,7962244,resident,39
5,7962244,7998502,foreign,39
5,7998502,8055943,resident,39
5,8055943,8151271,foreign,39
5,8151271,8192584,resident,39
5,8192584,8211243,foreign,39
5,8211243,8365546,resident,39
5,8365546,8370922,foreign,39
5,8370922,8529881,resident,39
5,8529881,8540299,foreign,39
5,8540299,8826546,resident,39
5,8826546,8920650,foreign,39
5,8920650,8929051,resident,39
5,8929051,8950179,foreign,39
5,8950179,9082571,resident,39
5,9082571,9341941,foreign,39
5,9341941,9392134,resident,39
5,9392134,9402133,foreign,39
5,9402133,9687994,resident,39
5,9687994,9802832,foreign,39
5,9802832,9906296,resident,39
5,9906296,9913537,foreign,39
5,9913537,9920976,resident,39
5,9920976,9988026,foreign,39
5,9988026,10000000,resident,39
6,0,125150,resident,39
6,125150,278301,foreign,39
6,278301,376796,resident,39
6,376796,422481,foreign,39
6,422481,503644,resident,39
6,503644,591530,foreign,39
6,591530,596366,resident,39
6,596366,616959,foreign,39
6,616959,770879,resident,39
6,770879,805886,foreign,39
6,805886,1222844,resident,39
6,1222844,1265040,foreign,39
6,1265040,1383121,resident,39
6,1383121,1388897,foreign,39
6,1388897,1680120,resident,39
6,1680120,1729214,foreign,39
6,1729214,1752025,resident,39
6,1752025,1766505,foreign,39
6,1766505,1916450,resident,39
6,1916450,1972270,foreign,39
6,1972270,1972831,resident,39
6,1972831,1994977,foreign,39
6,1994977,2470940,resident,39
6,2470940,2609170,foreign,39
6,2609170,2687123,resident,39
6,2687123,2695656,foreign,39
6,2695656,2720156,resident,39
6,2720156,2825302,foreign,39
6,2825302,2861654,resident,39
6,2861654,2919663,foreign,39
6,2919663,3177447,resident,39
6,3177447,3249297,foreign,39
6,3249297,3277215,resident,39
6,3277215,3333197,foreign,39
6,3333197,3387606,resident,39
6,3387606,3394238,foreign,39
6,3394238,3539272,resident,39
6,3539272,3563232,foreign,39
6,3563232,3648014,resident,39
6,3648014,3658431,foreign,39
6,3658431,3708554,resident,39
6,3708554,3883088,foreign,39
6,3883088,3895895,resident,39
6,3895895,3909795,foreign,39
6,3909795,4342258,resident,39
6,4342258,4386107,foreign,39
6,4386107,4402326,resident,39
6,4402326,4520872,foreign,39
6,4520872,4710068,resident,39
6,4710068,4831226,foreign,39
6,4831226,4844220,resident,39
6,4844220,4913030,foreign,39
6,4913030,5102791,resident,39
6,5102791,5373107,foreign,39
6,5373107,5583297,resident,39
6,5583297,5749278,foreign,39
6,5749278,5807806,resident,39
6,5807806,5896435,foreign,39
6,5896435,6027407,resident,39
6,6027407,6170804,foreign,39
6,6170804,6246903,resident,39
6,6246903,6268748,foreign,39
6,6268748,6275169,resident,39
6,6275169,6283974,foreign,39
6,6283974,6480085,resident,39
6,6480085,6502551,foreign,39
6,6502551,6721936,resident,39
6,6721936,6722456,foreign,39
6,6722456,6736487,resident,39
6,6736487,6794696,foreign,39
6,6794696,6938126,resident,39
6,6938126,7049520,foreign,39
6,7049520,7334360,resident,39
6,7334360,7362887,foreign,39
6,7362887,7406140,resident,39
6,7406140,7649127,foreign,39
6,7649127,7697410,resident,39
6,7697410,7798876,foreign,39
6,7798876,7904512,resident,39
6,7904512,8104588,foreign,39
6,8104588,8146204,resident,39
6,8146204,8177945,foreign,39
6,8177945,8769525,resident,39
6,8769525,8770121,foreign,39
6,8770121,8802368,resident,39
6,8802368,8833109,foreign,39
6,8833109,8926501,resident,39
6,8926501,8938376,foreign,39
6,8938376,8953216,resident,39
6,8953216,9125201,foreign,39
6,9125201,9184459,resident,39
6,9184459,9202562,foreign,39
6,9202562,9367028,resident,39
6,9367028,9416269,foreign,39
6,9416269,9600448,resident,39
6,9600448,9606624,foreign,39
6,9606624,9828585,resident,39
6,9828585,9842311,foreign,39
6,9842311,9876248,resident,39
6,9876248,9894421,foreign,39
6,9894421,10000000,resident,39
7,0,37378,resident,39
7,37378,254410,foreign,39
7,254410,391755,resident,39
7,391755,419001,foreign,39
7,419001,838691,resident,39
7,838691,862290,foreign,39
7,862290,877125,resident,39
7,877125,1006127,foreign,39
7,1006127,1054498,resident,39
7,1054498,1074747,foreign,39
7,1074747,1327679,resident,39
7,1327679,1364278,foreign,39
7,1364278,1383121,resident,39
7,1383121,1429451,foreign,39
7,1429451,1582503,resident,39
7,1582503,1583571,foreign,39
7,1583571,1719893,resident,39
7,1719893,1733078,foreign,39
7,1733078,1814461,resident,39
7,1814461,1903699,foreign,39
7,1903699,1935834,resident,39
7,1935834,1997452,foreign,39
7,1997452,2115941,resident,39
7,2115941,2211242,foreign,39
7,2211242,2221725,resident,39
7,2221725,2226899,foreign,39
7,2226899,2569052,resident,39
7,2569052,2622491,foreign,39
7,2622491,2771162,resident,39
7,2771162,3006744,foreign,39
7,3006744,3284403,resident,39
7,3284403,3333197,foreign,39
7,3333197,3387606,resident,39
7,3387606,3427757,foreign,39
7,3427757,3499647,resident,39
7,3499647,3652356,foreign,39
7,3652356,3669091,resident,39
7,3669091,3876273,foreign,39
7,3876273,3879182,resident,39
7,3879182,3919531,foreign,39
7,3919531,3944043,resident,39
7,3944043,4008434,foreign,39
7,4008434,4366845,resident,39
7,4366845,4378832,foreign,39
7,4378832,4716084,resident,39
7,4716084,4764917,foreign,39
7,4764917,4853942,resident,39
7,4853942,4870875,foreign,39
7,4870875,4875729,resident,39
7,4875729,4876216,foreign,39
7,4876216,4884588,resident,39
7,4884588,4892661,foreign,39
7,4892661,5243063,resident,39
7,5243063,5367661,foreign,39
7,5367661,5404604,resident,39
7,5404604,5418693,foreign,39
7,5418693,5708919,resident,39
7,5708919,5721792,foreign,39
7,5721792,5751571,resident,39
7,5751571,5766167,foreign,39
7,5766167,5858984,resident,39
7,5858984,6045509,foreign,39
7,6045509,6114924,resident,39
7,6114924,6263209,foreign,39
7,6263209,6721936,resident,39
7,6721936,6722456,foreign,39
7,6722456,6785614,resident,39
7,6785614,6852279,foreign,39
7,6852279,6936064,resident,39
7,6936064,6964914,foreign,39
7,6964914,7360957,resident,39
7,7360957,7410647,foreign,39
7,7410647,7428734,resident,39
7,7428734,7540197,foreign,39
7,7540197,7547919,resident,39
7,7547919,7596371,foreign,39
7,7596371,7597962,resident,39
7,7597962,7614524,foreign,39
7,7614524,7855059,resident,39
7,7855059,7934783,foreign,39
7,7934783,8564758,resident,39
7,8564758,8622147,foreign,39
7,8622147,8818476,resident,39
7,8818476,8897536,foreign,39
7,8897536,9018581,resident,39
7,9018581,9032712,foreign,39
7,9032712,9086793,resident,39
7,9086793,9135993,foreign,39
7,9135993,9147154,resident,39
7,9147154,9345448,foreign,39
7,9345448,9487535,resident,39
7,9487535,9493771,foreign,39
7,9493771,9580647,resident,39
7,9580647,9595553,foreign,39
7,9595553,9708001,resident,39
7,9708001,9718223,foreign,39
7,9718223,10000000,resident,39
8,0,22609,resident,39
8,22609,62928,foreign,39
8,62928,119159,resident,39
8,119159,254410,foreign,39
8,254410,291452,resident,39
8,291452,422481,foreign,39
8,422481,503644,resident,39
8,503644,591530,foreign,39
8,591530,754060,resident,39
8,754060,766909,foreign,39
8,766909,796113,resident,39
8,796113,828030,foreign,39
8,828030,1525292,resident,39
8,1525292,1568046,foreign,39
8,1568046,1655942,resident,39
8,1655942,1807037,foreign,39
8,1807037,1863928,resident,39
8,1863928,1890856,foreign,39
8,1890856,1933952,resident,39
8,1933952,1942959,foreign,39
8,1942959,2044585,resident,39
8,2044585,2123578,foreign,39
8,2123578,2147129,resident,39
8,2147129,2190635,foreign,39
8,2190635,2263429,resident,39
8,2263429,2296476,foreign,39
8,2296476,2394114,resident,39
8,2394114,2421338,foreign,39
8,2421338,2514235,resident,39
8,2514235,2591615,foreign,39
8,2591615,2687123,resident,39
8,2687123,2713422,foreign,39
8,2713422,3136582,resident,39
8,3136582,3249297,foreign,39
8,3249297,3282832,resident,39
8,3282832,3285431,foreign,39
8,3285431,3418711,resident,39
8,3418711,3425894,foreign,39
8,3425894,3529143,resident,39
8,3529143,3580414,foreign,39
8,3580414,3619524,resident,39
8,3619524,3658431,foreign,39
8,3658431,3732369,resident,39
8,3732369,3838719,foreign,39
8,3838719,3865449,resident,39
8,3865449,3985203,foreign,39
8,3985203,4164559,resident,39
8,4164559,4166707,foreign,39
8,4166707,4357976,resident,39
8,4357976,4378832,foreign,39
8,4378832,4454136,resident,39
8,4454136,4539320,foreign,39
8,4539320,4542595,resident,39
8,4542595,4569445,foreign,39
8,4569445,4620937,resident,39
8,4620937,4640372,foreign,39
8,4640372,4703576,resident,39
8,4703576,4764917,foreign,39
8,4764917,4829853,resident,39
8,4829853,4957026,foreign,39
8,4957026,5400179,resident,39
8,5400179,5473663,foreign,39
8,5473663,5509266,resident,39
8,5509266,5563102,foreign,39
8,5563102,5594936,resident,39
8,5594936,5595995,foreign,39
8,5595995,5768909,resident,39
8,5768909,5868754,foreign,39
8,5868754,5912589,resident,39
8,5912589,6027524,foreign,39
8,6027524,6246903,resident,39
8,6246903,6268748,foreign,39
8,6268748,6736487,resident,39
8,6736487,6783529,foreign,39
8,6783529,6829533,resident,39
8,6829533,6891365,foreign,39
8,6891365,7264853,resident,39
8,7264853,7362887,foreign,39
8,7362887,7385270,resident,39
8,7385270,7637390,foreign,39
8,7637390,7637903,resident,39
8,7637903,7685436,foreign,39
8,7685436,7692198,resident,39
8,7692198,7871687,foreign,39
8,7871687,7880063,resident,39
8,7880063,7921088,foreign,39
8,7921088,7962244,resident,39
8,7962244,7998502,foreign,39
8,7998502,8095680,resident,39
8,8095680,8144260,foreign,39
8,8144260,8157036,resident,39
8,8157036,8165155,foreign,39
8,8165155,8564171,resident,39
8,8564171,8622147,foreign,39
8,8622147,8804777,resident,39
8,8804777,8813373,foreign,39
8,8813373,8936331,resident,39
8,8936331,8944962,foreign,39
8,8944962,9151349,resident,39
8,9151349,9158899,foreign,39
8,9158899,9211965,resident,39
8,9211965,9216608,foreign,39
8,9216608,9224866,resident,39
8,9224866,9402133,foreign,39
8,9402133,9636720,resident,39
8,9636720,9834626,foreign,39
8,9834626,9857780,resident,39
8,9857780,10000000,foreign,39
9,0,54626,resident,39
9,54626,158300,foreign,39
9,158300,203359,resident,39
9,203359,401553,foreign,39
9,401553,506315,resident,39
9,506315,527817,foreign,39
9,527817,604541,resident,39
9,604541,616959,foreign,39
9,616959,825557,resident,39
9,825557,844763,foreign,39
9,844763,895431,resident,39
9,895431,1006127,foreign,39
9,1006127,1054498,resident,39
9,1054498,1074747,foreign,39
9,1074747,1383121,resident,39
9,1383121,1407694,foreign,39
9,1407694,1487386,resident,39
9,1487386,1548609,foreign,39
9,1548609,1569391,resident,39
9,1569391,1623132,foreign,39
9,1623132,1737495,resident,39
9,1737495,1764199,foreign,39
9,1764199,1853017,resident,39
9,1853017,1880326,foreign,39
9,1880326,1979050,resident,39
9,1979050,2087213,foreign,39
9,2087213,2147129,resident,39
9,2147129,2168238,foreign,39
9,2168238,2394114,resident,39
9,2394114,2609170,foreign,39
9,2609170,2687123,resident,39
9,2687123,2731840,foreign,39
9,2731840,2871055,resident,39
9,2871055,2899486,foreign,39
9,2899486,2956235,resident,39
9,2956235,3240157,foreign,39
9,3240157,3482736,resident,39
9,3482736,3624183,foreign,39
9,3624183,4038276,resident,39
9,4038276,4042126,foreign,39
9,4042126,4102214,resident,39
9,4102214,4166707,foreign,39
9,4166707,4523846,resident,39
9,4523846,4583809,foreign,39
9,4583809,4687223,resident,39
9,4687223,4764917,foreign,39
9,4764917,4832234,resident,39
9,4832234,4913030,foreign,39
9,4913030,5099405,resident,39
9,5099405,5100768,foreign,39
9,5100768,5243063,resident,39
9,5243063,5367661,foreign,39
9,5367661,5404604,resident,39
9,5404604,5610415,foreign,39
9,5610415,5963608,resident,39
9,5963608,5965934,foreign,39
9,5965934,6072951,resident,39
9,6072951,6263209,foreign,39
9,6263209,6721936,resident,39
9,6721936,6722456,foreign,39
9,6722456,6785614,resident,39
9,6785614,6852279,foreign,39
9,6852279,6936064,resident,39
9,6936064,6964914,foreign,39
9,6964914,7284833,resident,39
9,7284833,7320838,foreign,39
9,7320838,7357031,resident,39
9,7357031,7546146,foreign,39
9,7546146,7589344,resident,39
9,7589344,7657064,foreign,39
9,7657064,7701003,resident,39
9,7701003,7754208,foreign,39
9,7754208,7855059,resident,39
9,7855059,7865176,foreign,39
9,7865176,7869916,resident,39
9,7869916,7870044,foreign,39
9,7870044,7979823,resident,39
9,7979823,7998502,foreign,39
9,7998502,8095680,resident,39
9,8095680,8144260,foreign,39
9,8144260,8157036,resident,39
9,8157036,8174428,foreign,39
9,8174428,8565677,resident,39
9,8565677,8698107,foreign,39
9,8698107,9077795,resident,39
9,9077795,9106217,foreign,39
9,9106217,9290407,resident,39
9,9290407,9296059,foreign,39
9,9296059,9600448,resident,39
9,9600448,9723347,foreign,39
9,9723347,9769778,resident,39
9,9769778,9848683,foreign,39
9,9848683,9912430,resident,39
9,9912430,9920221,foreign,39
9,9920221,10000000,resident,39
0,0,11952,resident,40
0,11952,88921,foreign,40
0,88921,148222,resident,40
0,148222,200719,foreign,40
0,200719,639724,resident,40
0,639724,702668,foreign,40
0,702668,1045749,resident,40
0,1045749,1096376,foreign,40
0,1096376,1234850,resident,40
0,1234850,1324870,foreign,40
0,1324870,1417986,resident,40
0,1417986,1515694,foreign,40
0,1515694,1657236,resident,40
0,1657236,1711024,foreign,40
0,1711024,1720225,resident,40
0,1720225,1812245,foreign,40
0,1812245,1882961,resident,40
0,1882961,1899569,foreign,40
0,1899569,2119380,resident,40
0,2119380,2188248,foreign,40
0,2188248,2350653,resident,40
0,2350653,2353408,foreign,40
0,2353408,2646874,resident,40
0,2646874,2766606,foreign,40
0,2766606,3311853,resident,40
0,3311853,3369357,foreign,40
0,3369357,3564041,resident,40
0,3564041,3572609,foreign,40
0,3572609,3668282,resident,40
0,3668282,3669692,foreign,40
0,3669692,3908147,resident,40
0,3908147,4044888,foreign,40
0,4044888,4829479,resident,40
0,4829479,4917225,foreign,40
0,4917225,5129800,resident,40
0,5129800,5149851,foreign,40
0,5149851,5203917,resident,40
0,5203917,5261526,foreign,40
0,5261526,5379566,resident,40
0,5379566,5464285,foreign,40
0,5464285,5767262,resident,40
0,5767262,5819411,foreign,40
0,5819411,5935215,resident,40
0,5935215,5983303,foreign,40
0,5983303,6045994,resident,40
0,6045994,6138600,foreign,40
0,6138600,6145812,resident,40
0,6145812,6261893,foreign,40
0,6261893,6267608,resident,40
0,6267608,6337166,foreign,40
0,6337166,6342139,resident,40
0,6342139,6508933,foreign,40
0,6508933,6552389,resident,40
0,6552389,6620516,foreign,40
0,6620516,6629406,resident,40
0,6629406,6636993,foreign,40
0,6636993,6671816,resident,40
0,6671816,6772168,foreign,40
0,6772168,6815383,resident,40
0,6815383,6824184,foreign,40
0,6824184,6999787,resident,40
0,6999787,7165789,foreign,40
0,7165789,7190973,resident,40
0,7190973,7320458,foreign,40
0,7320458,7432685,resident,40
0,7432685,7609384,foreign,40
0,7609384,7660845,resident,40
0,7660845,7829167,foreign,40
0,7829167,7852141,resident,40
0,7852141,7902422,foreign,40
0,7902422,7949257,resident,40
0,7949257,7960455,foreign,40
0,7960455,8036318,resident,40
0,8036318,8143264,foreign,40
0,8143264,8274457,resident,40
0,8274457,8411068,foreign,40
0,8411068,8494478,resident,40
0,8494478,8498902,foreign,40
0,8498902,9048332,resident,40
0,9048332,9185769,foreign,40
0,9185769,9212833,resident,40
0,9212833,9225570,foreign,40
0,9225570,9317970,resident,40
0,9317970,9582100,foreign,40
0,9582100,9695411,resident,40
0,9695411,9704405,foreign,40
0,9704405,10000000,resident,40
1,0,5686,resident,40
1,5686,12624,foreign,40
1,12624,163995,resident,40
1,163995,165428,foreign,40
1,165428,241644,resident,40
1,241644,251092,foreign,40
1,251092,480563,resident,40
1,480563,486933,foreign,40
1,486933,970763,resident,40
1,970763,1069474,foreign,40
1,1069474,1213557,resident,40
1,1213557,1256859,foreign,40
1,1256859,1296764,resident,40
1,1296764,1331178,foreign,40
1,1331178,1669627,resident,40
1,1669627,1681559,foreign,40
1,1681559,1741669,resident,40
1,1741669,1778778,foreign,40
1,1778778,2119380,resident,40
1,2119380,2188248,foreign,40
1,2188248,2572100,resident,40
1,2572100,2645356,foreign,40
1,2645356,2660776,resident,40
1,2660776,2670640,foreign,40
1,2670640,2755607,resident,40
1,2755607,2836590,foreign,40
1,2836590,2941659,resident,40
1,2941659,2950134,foreign,40
1,2950134,3046582,resident,40
1,3046582,3052175,foreign,40
1,3052175,3212029,resident,40
1,3212029,3221286,foreign,40
1,3221286,3283110,resident,40
1,3283110,3310179,foreign,40
1,3310179,3424528,resident,40
1,3424528,3491251,foreign,40
1,3491251,3502604,resident,40
1,3502604,3572609,foreign,40
1,3572609,3743220,resident,40
1,3743220,3780581,foreign,40
1,3780581,3857248,resident,40
1,3857248,3917531,foreign,40
1,3917531,3920821,resident,40
1,3920821,3927027,foreign,40
1,3927027,3995935,resident,40
1,3995935,4048452,foreign,40
1,4048452,4460469,resident,40
1,4460469,4525721,foreign,40
1,4525721,4591529,resident,40
1,4591529,4613730,foreign,40
1,4613730,4698393,resident,40
1,4698393,4803881,foreign,40
1,4803881,5016883,resident,40
1,5016883,5040575,foreign,40
1,5040575,5276091,resident,40
1,5276091,5306163,foreign,40
1,5306163,5475037,resident,40
1,5475037,5478928,foreign,40
1,5478928,5526986,resident,40
1,5526986,5534061,foreign,40
1,5534061,5666202,resident,40
1,5666202,5723541,foreign,40
1,5723541,5839323,resident,40
1,5839323,5872362,foreign,40
1,5872362,5908568,resident,40
1,5908568,5918078,foreign,40
1,5918078,6111131,resident,40
1,6111131,6152573,foreign,40
1,6152573,6202319,resident,40
1,6202319,6231706,foreign,40
1,6231706,6441556,resident,40
1,6441556,6504013,foreign,40
1,6504013,6523137,resident,40
1,6523137,6573599,foreign,40
1,6573599,6865346,resident,40
1,6865346,6937135,foreign,40
1,6937135,6984392,resident,40
1,6984392,7076716,foreign,40
1,7076716,7135689,resident,40
1,7135689,7165789,foreign,40
1,7165789,7190973,resident,40
1,7190973,7368017,foreign,40
1,7368017,7382747,resident,40
1,7382747,7411781,foreign,40
1,7411781,7568072,resident,40
1,7568072,7568676,foreign,40
1,7568676,7700283,resident,40
1,7700283,7725953,foreign,40
1,7725953,7873611,resident,40
1,7873611,7902422,foreign,40
1,7902422,7949257,resident,40
1,7949257,8107959,foreign,40
1,8107959,8115845,resident,40
1,8115845,8222081,foreign,40
1,8222081,8371752,resident,40
1,8371752,8390730,foreign,40
1,8390730,8394234,resident,40
1,8394234,8568766,foreign,40
1,8568766,8615519,resident,40
1,8615519,8632366,foreign,40
1,8632366,8645096,resident,40
1,8645096,8650462,foreign,40
1,8650462,8738861,resident,40
1,8738861,8755355,foreign,40
1,8755355,8788209,resident,40
1,8788209,8819586,foreign,40
1,8819586,8844825,resident,40
1,8844825,8896151,foreign,40
1,8896151,8926120,resident,40
1,8926120,8944842,foreign,40
1,8944842,8997781,resident,40
1,8997781,9017818,foreign,40
1,9017818,9138398,resident,40
1,9138398,9176994,foreign,40
1,9176994,9208186,resident,40
1,9208186,9262020,foreign,40
1,9262020,9295578,resident,40
1,9295578,9318385,foreign,40
1,9318385,9568563,resident,40
1,9568563,9582713,foreign,40
1,9582713,9769408,resident,40
1,9769408,9769734,foreign,40
1,9769734,9850942,resident,40
1,9850942,9868821,foreign,40
1,9868821,9898603,resident,40
1,9898603,9919307,foreign,40
1,9919307,9953015,resident,40
1,9953015,10000000,foreign,40
2,0,59804,resident,40
2,59804,102366,foreign,40
2,102366,119323,resident,40
2,119323,345799,foreign,40
2,345799,456055,resident,40
2,456055,479913,foreign,40
2,479913,550190,resident,40
2,550190,585810,foreign,40
2,585810,601290,resident,40
2,601290,690106,foreign,40
2,690106,863045,resident,40
2,863045,939413,foreign,40
2,939413,1820753,resident,40
2,1820753,1972835,foreign,40
2,1972835,2057591,resident,40
2,2057591,2060321,foreign,40
2,2060321,2199811,resident,40
2,2199811,2233337,foreign,40
2,2233337,2305862,resident,40
2,2305862,2423722,foreign,40
2,2423722,2572100,resident,40
2,2572100,2645356,foreign,40
2,2645356,2660776,resident,40
2,2660776,2670640,foreign,40
2,2670640,2755607,resident,40
2,2755607,2793752,foreign,40
2,2793752,2800624,resident,40
2,2800624,2866555,foreign,40
2,2866555,3005507,resident,40
2,3005507,3008950,foreign,40
2,3008950,3283110,resident,40
2,3283110,3291968,foreign,40
2,3291968,3423955,resident,40
2,3423955,3426726,foreign,40
2,3426726,3857248,resident,40
2,3857248,3917531,foreign,40
2,3917531,3920821,resident,40
2,3920821,3927027,foreign,40
2,3927027,4371256,resident,40
2,4371256,4404627,foreign,40
2,4404627,4525191,resident,40
2,4525191,4541515,foreign,40
2,4541515,4698393,resident,40
2,4698393,4917225,foreign,40
2,4917225,5093135,resident,40
2,5093135,5224007,foreign,40
2,5224007,5287223,resident,40
2,5287223,5321406,foreign,40
2,5321406,5373983,resident,40
2,5373983,5518373,foreign,40
2,5518373,5755674,resident,40
2,5755674,5799779,foreign,40
2,5799779,6180265,resident,40
2,6180265,6292468,foreign,40
2,6292468,6476589,resident,40
2,6476589,6504013,foreign,40
2,6504013,6524566,resident,40
2,6524566,6533449,foreign,40
2,6533449,6544868,resident,40
2,6544868,6704155,foreign,40
2,6704155,6846361,resident,40
2,6846361,6864890,foreign,40
2,6864890,6912738,resident,40
2,6912738,6968326,foreign,40
2,6968326,7055653,resident,40
2,7055653,7319629,foreign,40
2,7319629,7357335,resident,40
2,7357335,7435935,foreign,40
2,7435935,7503073,resident,40
2,7503073,7577015,foreign,40
2,7577015,7633274,resident,40
2,7633274,7770803,foreign,40
2,7770803,7900377,resident,40
2,7900377,7902422,foreign,40
2,7902422,7972194,resident,40
2,7972194,8087495,foreign,40
2,8087495,8103740,resident,40
2,8103740,8105691,foreign,40
2,8105691,8294040,resident,40
2,8294040,8337589,foreign,40
2,8337589,8361179,resident,40
2,8361179,8403717,foreign,40
2,8403717,8458395,resident,40
2,8458395,8498902,foreign,40
2,8498902,8633984,resident,40
2,8633984,8650462,foreign,40
2,8650462,9334906,resident,40
2,9334906,9342722,foreign,40
2,9342722,9420541,resident,40
2,9420541,9539027,foreign,40
2,9539027,9613581,resident,40
2,9613581,9666540,foreign,40
2,9666540,9930346,resident,40
2,9930346,10000000,foreign,40
3,0,40495,resident,40
3,40495,145682,foreign,40
3,145682,265891,resident,40
3,265891,272359,foreign,40
3,272359,301480,resident,40
3,301480,345799,foreign,40
3,345799,423907,resident,40
3,423907,466180,foreign,40
3,466180,795072,resident,40
3,795072,795268,foreign,40
3,795268,1045396,resident,40
3,1045396,1057442,foreign,40
3,1057442,1150001,resident,40
3,1150001,1236184,foreign,40
3,1236184,1365892,resident,40
3,1365892,1488346,foreign,40
3,1488346,1528868,resident,40
3,1528868,1567971,foreign,40
3,1567971,1978656,resident,40
3,1978656,2061956,foreign,40
3,2061956,2104116,resident,40
3,2104116,2179264,foreign,40
3,2179264,2632947,resident,40
3,2632947,2745574,foreign,40
3,2745574,2748160,resident,40
3,2748160,2765327,foreign,40
3,2765327,2854318,resident,40
3,2854318,2916044,foreign,40
3,2916044,2993630,resident,40
3,2993630,3015655,foreign,40
3,3015655,3382919,resident,40
3,3382919,3439845,foreign,40
3,3439845,3478942,resident,40
3,3478942,3517646,foreign,40
3,3517646,3518093,resident,40
3,3518093,3778262,foreign,40
3,3778262,3902402,resident,40
3,3902402,3975473,foreign,40
3,3975473,4525191,resident,40
3,4525191,4541515,foreign,40
3,4541515,4562488,resident,40
3,4562488,4569490,foreign,40
3,4569490,4829479,resident,40
3,4829479,4862265,foreign,40
3,4862265,5016883,resident,40
3,5016883,5044140,foreign,40
3,5044140,5071162,resident,40
3,5071162,5194918,foreign,40
3,5194918,5215145,resident,40
3,5215145,5235753,foreign,40
3,5235753,5379551,resident,40
3,5379551,5417412,foreign,40
3,5417412,5455305,resident,40
3,5455305,5531886,foreign,40
3,5531886,5599520,resident,40
3,5599520,5723541,foreign,40
3,5723541,5908568,resident,40
3,5908568,5918078,foreign,40
3,5918078,5960064,resident,40
3,5960064,6075706,foreign,40
3,6075706,6080765,resident,40
3,6080765,6081582,foreign,40
3,6081582,6193270,resident,40
3,6193270,6204645,foreign,40
3,6204645,6320769,resident,40
3,6320769,6691157,foreign,40
3,6691157,6707420,resident,40
3,6707420,6864539,foreign,40
3,6864539,6912738,resident,40
3,6912738,6992268,foreign,40
3,6992268,7109276,resident,40
3,7109276,7145600,foreign,40
3,7145600,7200043,resident,40
3,7200043,7393542,foreign,40
3,7393542,7429407,resident,40
3,7429407,7482240,foreign,40
3,7482240,7597807,resident,40
3,7597807,7759967,foreign,40
3,7759967,7807911,resident,40
3,7807911,7894571,foreign,40
